1

31

1.0	0.0	0.15

8.46118134291357	4.82181794081444
8.62476225137267	4.82479213915006
8.76157537481119	4.7712565691089
8.84187872987293	4.67310802403344
8.90433689492095	4.53926909893054
8.96084666329773	4.39353338048516
9.06791780338004	4.28943643873846
9.22555031516791	4.15262331529994
9.29990527355841	3.9533520268134
9.30287947189403	3.72731295330629
9.18391153846923	3.65890639158703
8.94894986995525	3.73920974664876
8.80321415150987	3.75110653999125
8.65450423472887	3.78084852334744
8.43143935955737	3.94145523347092
8.33626501281753	4.03662958021076
8.16673570768719	4.12882972861498
8.06858716261173	4.11395873693688
7.93177403917321	4.10801034026564
7.83659969243337	4.12585553027936
7.79793511407031	4.18533949699176
7.81875450241965	4.3102558270878
7.90203205581701	4.4440947521907
8.02099998924181	4.52737230558806
8.12509693098851	4.58388207396484
8.22621967439959	4.58685627230046
8.26488425276265	4.61659825565666
8.29462623611885	4.67310802403344
8.30354883112571	4.73259199074584
8.32734241781067	4.786127560787
8.39574897952993	4.80992114747196
