681

0.353673624	-0.235742109	0
0.494708322	0.012228368	0
0.662828509	0.497868518	0
0.533526657	0.75545874	0
0.977455179	-0.745709084	0
0.200361679	-0.340706037	0
0.256301644	-0.559743393	0
-0.677100338	0.843995938	0
0.180676156	-0.248807456	0
0.536328757	-0.932501995	0
-0.289409276	0.675451576	0
0.549775186	-0.489492864	0
0.59632674	-0.028640819	0
0.694024099	-0.943630517	0
-0.02139647	-0.380340108	0
-0.879559335	-0.306876301	0
-0.630230497	0.855751985	0
-0.843392922	-0.983074453	0
-0.35287488	0.602418595	0
0.774551842	0.017314397	0
0.0472237	0.301670355	0
0.012569419	0.896144134	0
0.435230301	0.982094962	0
-0.913075867	0.206346924	0
0.925856787	-0.926539414	0
-0.481976087	0.608311664	0
-0.273716472	-0.948709268	0
-0.943686738	-0.736773596	0
-0.510823953	0.785889872	0
-0.860560899	-0.980569631	0
0.383526028	0.351054148	0
-0.553248013	-0.136492768	0
0.827060825	-0.151394701	0
-0.957240044	0.675555993	0
0.377673571	0.594416475	0
-0.922417454	-0.185609259	0
-0.48620357	-0.271051315	0
-0.817391154	0.2594985	0
-0.262881259	0.88226686	0
-0.903050825	0.214597482	0
0.581622463	-0.684171251	0
-0.734899217	-0.508098813	0
0.859996167	0.098133562	0
0.070357666	-0.018103133	0
-0.144225629	0.573022483	0
0.993716783	-0.817294643	0
0.524975249	0.084150104	0
-0.064991278	0.797309426	0
-0.085767525	-0.286663686	0
0.497674982	0.793902783	0
-0.458445405	-0.700225174	0
0.374339071	-0.804913824	0
0.805186435	-0.868587882	0
-0.941675027	0.825531978	0
0.788924035	0.214653064	0
0.987337473	-0.906240221	0
0.60722979	-0.393965379	0
-0.609765566	-0.720804955	0
0.388731202	0.257554827	0
-0.204904337	-0.163313732	0
-0.718755865	0.163075676	0
0.662953653	0.305263022	0
0.177542809	-0.893925463	0
-0.373945403	-0.211017088	0
0.46937889	0.651780599	0
0.692852158	-0.900526193	0
0.975349182	-0.909627889	0
-0.62157713	-0.96200298	0
-0.81615461	0.077790804	0
-0.774900949	0.586984228	0
0.844759582	0.278416779	0
-0.417616791	-0.041045386	0
-0.417735762	0.852544606	0
-0.866511739	-0.62913388	0
-0.119107849	0.706413914	0
0.943338776	-0.669738613	0
-0.742334722	-0.288362314	0
0.837447772	0.178993722	0
-0.30279605	-0.601899768	0
-0.325539493	-0.301164437	0
-0.80494828	-0.794715458	0
0.727918077	0.271365444	0
0.634566577	-0.761228993	0
0.079899966	-0.120653317	0
0.354488456	0.547949085	0
-0.970545385	-0.958405499	0
-0.289695529	-0.915878846	0
-0.669404146	-0.418747033	0
0.780554042	0.628041275	0
0.003624285	0.47127141	0
-0.156148262	0.383446997	0
-0.226281377	0.792863531	0
-0.928371819	-0.302745262	0
-0.257431592	-0.280634954	0
0.538400049	0.023412275	0
0.557007695	0.309519912	0
-0.840665987	0.40187827	0
-0.049755477	-0.205962857	0
0.696478201	-0.94256595	0
0.825153775	0.166520725	0
-0.88407926	-0.150420768	0
-0.129355013	-0.280718549	0
-0.579850363	0.769023187	0
-0.673100267	0.647991104	0
0.101963591	-0.182598328	0
-0.142467828	-0.50337577	0
-0.662707728	0.095713382	0
-0.264789675	-0.518114415	0
-0.965387299	0.403052681	0
0.661923864	-0.225178133	0
-0.77255793	-0.282217793	0
0.779206907	0.775905806	0
0.686317158	-0.736561416	0
-0.605159045	0.295402692	0
-0.708091781	0.599366404	0
-0.920298677	0.51756273	0
-0.589148056	0.363664952	0
0.509687193	0.931631669	0
0.050702238	0.364945428	0
-0.293015222	-0.983566686	0
0.376013433	-0.716668903	0
0.477299741	0.934342176	0
0.860387756	-0.803965002	0
-0.692514464	0.713933341	0
-0.168147846	-0.888225375	0
-0.957023363	-0.270124044	0
-0.586850811	0.128792401	0
0.727194255	0.109830494	0
0.431976153	0.64660837	0
-0.766668572	0.840522325	0
0.764010564	0.022870787	0
-0.498530042	0.389168695	0
0.909645296	0.532914393	0
0.85223321	-0.108967057	0
0.776413297	-0.985235752	0
0.594877628	-0.303120396	0
0.247914145	-0.976916966	0
0.965102541	-0.399586487	0
0.741090101	-0.300815543	0
0.135416486	-0.40093389	0
-0.254478576	0.75964636	0
0.299406678	-0.654485056	0
0.248403832	0.912270027	0
0.744417072	-0.107951372	0
-0.038284224	-0.213525671	0
0.532601091	-0.636335195	0
-0.783363215	-0.722293069	0
0.649686778	0.503344227	0
-0.824487847	-0.400082621	0
0.700586114	-0.4359364	0
0.417709788	0.041932632	0
-0.94252663	-0.702559108	0
0.557072771	0.728584802	0
0.223145405	-0.058567756	0
0.222215421	-0.832775837	0
