8450

0.563447965	-3.828143456	-0.1
14.60529828	-12.82529463	-0.1
-4.77692442	10.24174234	-0.1
-6.092163598	11.13674599	-0.1
14.74373502	0.068713	-0.1
-10.29414968	-13.02157767	-0.1
11.89315837	1.270270653	-0.1
-7.984684246	-0.527457378	-0.1
2.716625322	14.76946952	-0.1
9.461937013	-3.48600084	-0.1
7.540861928	-10.30957524	-0.1
-2.19488977	5.356622725	-0.1
11.69518872	4.344469275	-0.1
-8.144027488	-2.559768605	-0.1
10.79284518	8.999670621	-0.1
-1.388532464	-6.207977497	-0.1
-4.033352916	-12.97946358	-0.1
-2.967171567	8.884491861	-0.1
-2.960273849	-7.278044766	-0.1
10.26090733	13.33207322	-0.1
-5.959148281	-3.844514002	-0.1
11.18131524	-14.79523777	-0.1
14.04060277	9.025793106	-0.1
0.549738865	12.80636884	-0.1
4.519279055	0.467080368	-0.1
2.880652605	-3.111264705	-0.1
-8.416579921	-7.629125194	-0.1
-3.215742245	0.586979956	-0.1
-12.60177513	-7.39243135	-0.1
2.978017332	9.619705138	-0.1
-13.56485927	2.216611153	-0.1
-12.01466829	-3.263518468	-0.1
14.58543374	-2.627621433	-0.1
-4.252809432	-13.25107679	-0.1
5.80123848	11.65659483	-0.1
-9.308238081	12.95132976	-0.1
10.58313101	-6.619418514	-0.1
-12.76084033	-14.68866767	-0.1
0.383274317	13.22251586	-0.1
-6.956854438	-10.11471747	-0.1
-8.207322081	-9.268391509	-0.1
5.464797159	-7.011636638	-0.1
14.5882634	13.78381933	-0.1
-12.07440116	10.32861124	-0.1
-14.48146273	-1.302634838	-0.1
14.06512606	4.486401211	-0.1
-6.028755205	5.704820304	-0.1
12.52022933	13.66888387	-0.1
-0.64835426	7.914229259	-0.1
7.363788831	13.05971603	-0.1
12.38808019	-9.428326363	-0.1
-14.65220602	3.462072778	-0.1
13.43329316	8.627553463	-0.1
-10.0952319	3.531395284	-0.1
11.56432841	0.153054678	-0.1
-11.24851372	14.0010519	-0.1
-12.17542544	1.052730951	-0.1
13.67481709	10.27169021	-0.1
-11.1505809	14.0468222	-0.1
-13.46698497	-9.032320507	-0.1
